"","RADIUS","X","Y","OPAQUE"
"413",0.0185185185185185,0.685185185185185,0.944444444444444,0.5
"414",0.00581395348837209,0.709302325581395,0.947674418604651,0.6
"415",0.00279329608938547,0.717877094972067,0.946927374301676,0.7
"416",0.00163398692810458,0.722222222222222,0.946078431372549,0.8
"417",0.00107066381156317,0.724839400428266,0.945396145610278,0.9
"418",0.00242718446601942,0.703883495145631,0.953883495145631,0.7
"419",0.00132275132275132,0.701058201058201,0.956349206349206,0.8
"420",0.00190114068441065,0.70532319391635,0.94106463878327,0.7
"421",0.0131578947368421,0.657894736842105,0.960526315789474,0.6
"422",0.00396825396825397,0.674603174603175,0.964285714285714,0.7
"423",0.0018796992481203,0.680451127819549,0.964285714285714,0.8
"424",0.00109170305676856,0.683406113537118,0.963973799126638,0.9
"425",0.00167224080267559,0.67056856187291,0.968227424749164,0.8
"426",0.00130548302872063,0.672323759791123,0.959530026109661,0.8
"427",0.00980392156862745,0.637254901960784,0.970588235294118,0.7
"428",0.0028735632183908,0.649425287356322,0.974137931034483,0.8
"429",0.00134770889487871,0.653638814016173,0.974393530997305,0.9
"430",0.00121951219512195,0.646341463414634,0.976829268292683,0.9
"431",0.00757575757575758,0.621212121212121,0.977272727272727,0.8
"432",0.00217391304347826,0.630434782608696,0.980434782608696,0.9
"433",0.00101214574898785,0.633603238866397,0.980769230769231,1
"434",0.00602409638554217,0.608433734939759,0.981927710843373,0.9
"435",0.00170068027210884,0.615646258503401,0.98469387755102,1
"436",0.00490196078431373,0.598039215686274,0.985294117647059,1
"437",0.00165016501650165,0.612211221122112,0.975247524752475,1
"438",0.00209205020920502,0.625523012552301,0.968619246861925,0.9
"439",0.00273224043715847,0.64207650273224,0.959016393442623,0.8
"440",0.00115207373271889,0.638248847926267,0.959677419354839,0.9
"441",0.00126582278481013,0.644303797468354,0.955696202531646,0.9
"442",0.0037037037037037,0.662962962962963,0.944444444444444,0.7
"443",0.00125628140703518,0.665829145728643,0.948492462311558,0.8
"444",0.00154798761609907,0.657894736842105,0.945820433436533,0.8
"445",0.00172413793103448,0.66551724137931,0.939655172413793,0.8
"446",0.00526315789473684,0.689473684210526,0.921052631578947,0.6
"447",0.00179856115107914,0.694244604316547,0.926258992805755,0.7
"448",0.00217391304347826,0.682608695652174,0.923913043478261,0.7
"449",0.00118203309692671,0.679669030732861,0.925531914893617,0.8
"450",0.00246305418719212,0.692118226600985,0.913793103448276,0.7
"451",0.00142450142450142,0.693732193732194,0.91025641025641,0.8
"452",0.00793650793650794,0.722222222222222,0.880952380952381,0.5
"453",0.00274725274725275,0.730769230769231,0.887362637362637,0.6
"454",0.00139275766016713,0.733983286908078,0.889972144846797,0.7
"455",0.00101214574898785,0.730769230769231,0.883603238866397,0.7
"456",0.0032258064516129,0.712903225806452,0.887096774193548,0.6
"457",0.00106382978723404,0.717021276595745,0.888297872340426,0.7
"458",0.00174216027874564,0.709059233449477,0.890243902439024,0.7
"459",0.00108932461873638,0.706971677559913,0.892156862745098,0.8
"460",0.00118483412322275,0.713270142180095,0.882701421800948,0.7
"461",0.00373134328358209,0.723880597014925,0.869402985074627,0.6
"462",0.00120772946859903,0.727053140096618,0.873188405797101,0.7
"463",0.00129198966408269,0.719638242894057,0.872093023255814,0.7
"464",0.00216450216450216,0.725108225108225,0.863636363636364,0.7
"465",0.00141242937853107,0.725988700564972,0.860169491525424,0.8
"466",0.0128205128205128,0.756410256410256,0.807692307692308,0.4
"467",0.00454545454545455,0.772727272727273,0.813636363636364,0.5
"468",0.00232558139534884,0.779069767441861,0.816279069767442,0.6
"469",0.00141242937853107,0.782485875706215,0.817796610169492,0.7
"470",0.00159235668789809,0.767515923566879,0.81687898089172,0.6
"471",0.00167224080267559,0.770903010033445,0.807692307692308,0.6
"472",0.00510204081632653,0.744897959183674,0.821428571428571,0.5
"473",0.00170068027210884,0.751700680272109,0.821428571428572,0.6
"474",0.00273224043715847,0.740437158469946,0.827868852459017,0.6
"475",0.00170068027210884,0.738095238095238,0.831632653061225,0.7
"476",0.00116009280742459,0.736658932714617,0.834106728538283,0.8
"477",0.00187265917602996,0.743445692883895,0.814606741573034,0.6
"478",0.00602409638554217,0.753012048192771,0.789156626506024,0.5
"479",0.00196850393700787,0.759842519685039,0.793307086614173,0.6
"480",0.00206611570247934,0.747933884297521,0.795454545454545,0.6
"481",0.0010351966873706,0.746376811594203,0.798136645962733,0.7
"482",0.0034965034965035,0.751748251748252,0.77972027972028,0.6
"483",0.00108225108225108,0.755411255411255,0.782467532467532,0.7
"484",0.00111111111111111,0.748888888888889,0.783333333333333,0.7
"485",0.00228310502283105,0.751141552511416,0.773972602739726,0.7
"486",0.00160771704180064,0.7508038585209,0.770096463022508,0.8
"487",0.00119331742243437,0.750596658711217,0.767303102625298,0.9
"488",0.0217391304347826,0.760869565217391,0.673913043478261,0.3
"489",0.00806451612903226,0.790322580645161,0.669354838709677,0.4
"490",0.00420168067226891,0.802521008403361,0.668067226890756,0.5
"491",0.00257731958762887,0.809278350515464,0.667525773195876,0.6
"492",0.00174216027874564,0.813588850174216,0.667247386759582,0.7
"493",0.00125628140703518,0.816582914572864,0.667085427135678,0.8
"494",0.00134770889487871,0.799191374663073,0.672506738544474,0.6
"495",0.00138121546961326,0.798342541436464,0.664364640883978,0.6
"496",0.00279329608938547,0.784916201117318,0.67877094972067,0.5
"497",0.00106157112526539,0.788747346072187,0.678343949044586,0.6
"498",0.00141242937853107,0.782485875706215,0.682203389830508,0.6
"499",0.00294117647058824,0.782352941176471,0.661764705882353,0.5
"500",0.00111856823266219,0.786353467561521,0.661073825503356,0.6
"501",0.00151515151515152,0.778787878787879,0.659090909090909,0.6
"502",0.00847457627118644,0.754237288135593,0.703389830508475,0.4
"503",0.0028735632183908,0.764367816091954,0.698275862068966,0.5
"504",0.00144092219020173,0.768011527377522,0.695965417867435,0.6
"505",0.0010989010989011,0.763736263736264,0.702197802197802,0.6
"506",0.0045045045045045,0.752252252252252,0.716216216216216,0.5
"507",0.00142857142857143,0.757142857142857,0.712857142857143,0.6
"508",0.00279329608938547,0.751396648044693,0.723463687150838,0.6
"509",0.00190114068441065,0.750950570342205,0.728136882129278,0.7
"510",0.00137741046831956,0.75068870523416,0.731404958677686,0.8
"511",0.00104384133611691,0.750521920668058,0.733820459290188,0.9
"512",0.0014792899408284,0.748520710059172,0.711538461538462,0.6
"513",0.00308641975308642,0.746913580246914,0.694444444444444,0.5
"514",0.00102880658436214,0.751028806584362,0.694444444444444,0.6
"515",0.00118203309692671,0.745862884160757,0.698581560283688,0.6
"516",0.00158730158730159,0.744444444444444,0.69047619047619,0.6
"517",0.01,0.74,0.65,0.4
"518",0.00333333333333333,0.753333333333333,0.65,0.5
"519",0.00165562913907285,0.758278145695364,0.650662251655629,0.6
"520",0.00112866817155756,0.750564334085779,0.653498871331828,0.6
"521",0.00130548302872063,0.75065274151436,0.64621409921671,0.6
"522",0.00340136054421769,0.738095238095238,0.663265306122449,0.5
"523",0.00114155251141553,0.742009132420091,0.660958904109589,0.6
"524",0.00170068027210884,0.738095238095238,0.668367346938776,0.6
"525",0.0010183299389002,0.738289205702648,0.671079429735234,0.7
"526",0.00133333333333333,0.734666666666667,0.66,0.6
"527",0.00574712643678161,0.729885057471264,0.637931034482759,0.5
"528",0.00179856115107914,0.737410071942446,0.638489208633094,0.6
"529",0.00181818181818182,0.729090909090909,0.645454545454546,0.6
"530",0.00373134328358209,0.723880597014925,0.630597014925373,0.6
"531",0.00112107623318386,0.728699551569507,0.631165919282511,0.7
"532",0.00112866817155756,0.723476297968397,0.635440180586907,0.7
"533",0.00261780104712042,0.719895287958115,0.62565445026178,0.7
"534",0.00193798449612403,0.717054263565892,0.622093023255814,0.8
"535",0.00149253731343284,0.714925373134328,0.619402985074627,0.9
"536",0.00118483412322275,0.713270142180095,0.617298578199052,1
"537",0.0333333333333333,0.633333333333333,0.5,0.2
"538",0.0131578947368421,0.657894736842105,0.460526315789474,0.3
"539",0.00704225352112676,0.669014084507042,0.443661971830986,0.4
"540",0.0043859649122807,0.675438596491228,0.434210526315789,0.5
"541",0.0029940119760479,0.679640718562874,0.42814371257485,0.6
"542",0.00217391304347826,0.682608695652174,0.423913043478261,0.7
"543",0.00165016501650165,0.684818481848185,0.420792079207921,0.8
"544",0.00129533678756477,0.686528497409326,0.41839378238342,0.9
"545",0.00104384133611691,0.687891440501044,0.416492693110647,1
"546",0.00133689839572193,0.676470588235294,0.439839572192513,0.6
"547",0.00134770889487871,0.669811320754717,0.435309973045822,0.6
"548",0.00225225225225225,0.671171171171171,0.452702702702703,0.5
"549",0.0010989010989011,0.671428571428571,0.456043956043956,0.6
"550",0.00228310502283105,0.659817351598174,0.445205479452055,0.5
"551",0.00111856823266219,0.656599552572707,0.446308724832215,0.6
"552",0.00454545454545455,0.663636363636364,0.477272727272727,0.4
"553",0.00174216027874564,0.667247386759582,0.47212543554007,0.5
"554",0.00229357798165138,0.665137614678899,0.48394495412844,0.5
"555",0.00138121546961326,0.665745856353591,0.487569060773481,0.6
"556",0.00154798761609907,0.657894736842105,0.475232198142415,0.5
"557",0.00467289719626168,0.64018691588785,0.462616822429907,0.4
"558",0.0017921146953405,0.64336917562724,0.456989247311828,0.5
"559",0.00157232704402516,0.644654088050315,0.466981132075472,0.5
"560",0.00238095238095238,0.633333333333333,0.464285714285714,0.5
"561",0.00144092219020173,0.629682997118156,0.465417867435159,0.6
"562",0.0131578947368421,0.657894736842105,0.539473684210526,0.3
"563",0.00454545454545455,0.663636363636364,0.522727272727273,0.4
"564",0.00229357798165138,0.665137614678899,0.51605504587156,0.5
"565",0.00138121546961326,0.665745856353591,0.512430939226519,0.6
"566",0.00174216027874564,0.667247386759582,0.52787456445993,0.5
"567",0.00154798761609907,0.657894736842105,0.524767801857585,0.5
"568",0.00704225352112676,0.669014084507042,0.556338028169014,0.4
"569",0.00225225225225225,0.671171171171171,0.547297297297297,0.5
"570",0.0010989010989011,0.671428571428571,0.543956043956044,0.6
"571",0.0043859649122807,0.675438596491228,0.565789473684211,0.5
"572",0.00133689839572193,0.676470588235294,0.560160427807487,0.6
"573",0.0029940119760479,0.679640718562874,0.57185628742515,0.6
"574",0.00217391304347826,0.682608695652174,0.576086956521739,0.7
"575",0.00165016501650165,0.684818481848185,0.579207920792079,0.8
"576",0.00129533678756477,0.686528497409326,0.58160621761658,0.9
"577",0.00104384133611691,0.687891440501044,0.583507306889353,1
"578",0.00134770889487871,0.669811320754717,0.564690026954178,0.6
"579",0.00228310502283105,0.659817351598174,0.554794520547945,0.5
"580",0.00111856823266219,0.656599552572707,0.553691275167785,0.6
"581",0.00467289719626168,0.64018691588785,0.537383177570093,0.4
"582",0.00157232704402516,0.644654088050315,0.533018867924528,0.5
"583",0.0017921146953405,0.64336917562724,0.543010752688172,0.5
"584",0.00238095238095238,0.633333333333333,0.535714285714286,0.5
"585",0.00144092219020173,0.629682997118156,0.534582132564842,0.6
"586",0.0142857142857143,0.585714285714286,0.5,0.3
"587",0.00490196078431373,0.598039215686274,0.485294117647059,0.4
"588",0.00246305418719212,0.603448275862069,0.480295566502463,0.5
"589",0.0014792899408284,0.606508875739645,0.477810650887574,0.6
"590",0.00165562913907285,0.599337748344371,0.491721854304636,0.5
"591",0.00190114068441065,0.591254752851711,0.484790874524715,0.5
"592",0.00100401606425703,0.588353413654618,0.484939759036145,0.6
"593",0.00490196078431373,0.598039215686274,0.514705882352941,0.4
"594",0.00165562913907285,0.599337748344371,0.508278145695364,0.5
"595",0.00246305418719212,0.603448275862069,0.519704433497537,0.5
"596",0.0014792899408284,0.606508875739645,0.522189349112426,0.6
"597",0.00190114068441065,0.591254752851711,0.515209125475285,0.5
"598",0.00100401606425703,0.588353413654618,0.515060240963855,0.6
"599",0.00793650793650794,0.563492063492063,0.5,0.4
"600",0.00252525252525253,0.570707070707071,0.492424242424242,0.5
"601",0.00122850122850123,0.573710073710074,0.49017199017199,0.6
"602",0.0010183299389002,0.567209775967413,0.491853360488798,0.6
"603",0.00252525252525253,0.570707070707071,0.507575757575758,0.5
"604",0.00122850122850123,0.573710073710074,0.50982800982801,0.6
"605",0.0010183299389002,0.567209775967413,0.508146639511202,0.6
"606",0.00505050505050505,0.55050505050505,0.5,0.5
"607",0.00153374233128834,0.55521472392638,0.495398773006135,0.6
"608",0.00153374233128834,0.55521472392638,0.504601226993865,0.6
"609",0.0034965034965035,0.541958041958042,0.5,0.6
"610",0.00102880658436214,0.545267489711934,0.496913580246913,0.7
"611",0.00102880658436214,0.545267489711934,0.503086419753086,0.7
"612",0.00256410256410256,0.535897435897436,0.5,0.7
"613",0.00196078431372549,0.531372549019608,0.5,0.8
"614",0.00154798761609907,0.527863777089783,0.5,0.9
"615",0.0012531328320802,0.525062656641604,0.5,1
"616",0.166666666666667,0.166666666666667,0.5,0.1
"617",0.0833333333333333,0.166666666666667,0.25,0.2
"618",0.0454545454545455,0.227272727272727,0.136363636363636,0.3
"619",0.0277777777777778,0.277777777777778,0.0833333333333333,0.4
"620",0.0185185185185185,0.314814814814815,0.0555555555555556,0.5
"621",0.0131578947368421,0.342105263157895,0.0394736842105263,0.6
"622",0.00980392156862745,0.362745098039216,0.0294117647058824,0.7
"623",0.00757575757575758,0.378787878787879,0.0227272727272727,0.8
"624",0.00602409638554217,0.391566265060241,0.0180722891566265,0.9
"625",0.00490196078431373,0.401960784313726,0.0147058823529412,1
"626",0.00170068027210884,0.384353741496599,0.0153061224489796,1
"627",0.00165016501650165,0.387788778877888,0.0247524752475248,1
"628",0.00217391304347826,0.369565217391304,0.0195652173913043,0.9
"629",0.00101214574898785,0.366396761133603,0.0192307692307692,1
"630",0.00209205020920502,0.374476987447699,0.0313807531380753,0.9
"631",0.0028735632183908,0.350574712643678,0.0258620689655172,0.8
"632",0.00121951219512195,0.353658536585366,0.0231707317073171,0.9
"633",0.00134770889487871,0.346361185983827,0.0256064690026954,0.9
"634",0.00273224043715847,0.35792349726776,0.040983606557377,0.8
"635",0.00115207373271889,0.361751152073733,0.0403225806451613,0.9
"636",0.00126582278481013,0.355696202531646,0.0443037974683544,0.9
"637",0.00396825396825397,0.325396825396825,0.0357142857142857,0.7
"638",0.00167224080267559,0.32943143812709,0.0317725752508361,0.8
"639",0.0018796992481203,0.319548872180451,0.0357142857142857,0.8
"640",0.00109170305676856,0.316593886462882,0.0360262008733624,0.9
"641",0.00130548302872063,0.327676240208877,0.0404699738903394,0.8
"642",0.0037037037037037,0.337037037037037,0.0555555555555556,0.7
"643",0.00154798761609907,0.342105263157895,0.0541795665634675,0.8
"644",0.00125628140703518,0.334170854271357,0.0515075376884422,0.8
"645",0.00172413793103448,0.33448275862069,0.0603448275862069,0.8
"646",0.00581395348837209,0.290697674418605,0.0523255813953488,0.6
"647",0.00242718446601942,0.296116504854369,0.0461165048543689,0.7
"648",0.00132275132275132,0.298941798941799,0.0436507936507937,0.8
"649",0.00279329608938547,0.282122905027933,0.053072625698324,0.7
"650",0.00163398692810458,0.277777777777778,0.053921568627451,0.8
"651",0.00107066381156317,0.275160599571734,0.0546038543897216,0.9
"652",0.00190114068441065,0.29467680608365,0.05893536121673,0.7
"653",0.00526315789473684,0.310526315789474,0.0789473684210526,0.6
"654",0.00217391304347826,0.317391304347826,0.0760869565217391,0.7
"655",0.00118203309692671,0.320330969267139,0.074468085106383,0.8
"656",0.00179856115107914,0.305755395683453,0.0737410071942446,0.7
"657",0.00246305418719212,0.307881773399015,0.0862068965517241,0.7
"658",0.00142450142450142,0.306267806267806,0.0897435897435897,0.8
"659",0.00925925925925926,0.240740740740741,0.0833333333333333,0.5
"660",0.00381679389312977,0.248091603053435,0.0725190839694656,0.6
"661",0.00206611570247934,0.252066115702479,0.0681818181818182,0.7
"662",0.00129198966408269,0.254521963824289,0.0658914728682171,0.8
"663",0.00142857142857143,0.242857142857143,0.0728571428571429,0.7
"664",0.00122850122850123,0.249385749385749,0.0773955773955774,0.7
"665",0.00454545454545455,0.227272727272727,0.0863636363636364,0.6
"666",0.00158730158730159,0.23015873015873,0.080952380952381,0.7
"667",0.00268817204301075,0.220430107526882,0.0887096774193548,0.7
"668",0.00177304964539007,0.216312056737589,0.0904255319148936,0.8
"669",0.00125628140703518,0.21356783919598,0.0917085427135678,0.9
"670",0.00142450142450142,0.232193732193732,0.0897435897435897,0.7
"671",0.0029940119760479,0.248502994011976,0.092814371257485,0.6
"672",0.00107066381156317,0.249464668094218,0.088865096359743,0.7
"673",0.00112107623318386,0.244394618834081,0.0930493273542601,0.7
"674",0.0014792899408284,0.251479289940828,0.0961538461538462,0.7
"675",0.00793650793650794,0.277777777777778,0.119047619047619,0.5
"676",0.0032258064516129,0.287096774193548,0.112903225806452,0.6
"677",0.00174216027874564,0.290940766550523,0.109756097560976,0.7
"678",0.00108932461873638,0.293028322440087,0.107843137254902,0.8
"679",0.00106382978723404,0.282978723404255,0.111702127659574,0.7
"680",0.00118483412322275,0.286729857819905,0.117298578199052,0.7
"681",0.00274725274725275,0.269230769230769,0.112637362637363,0.6
"682",0.00139275766016713,0.266016713091922,0.110027855153203,0.7
"683",0.00101214574898785,0.269230769230769,0.116396761133603,0.7
"684",0.00373134328358209,0.276119402985075,0.130597014925373,0.6
"685",0.00129198966408269,0.280361757105943,0.127906976744186,0.7
"686",0.00120772946859903,0.272946859903382,0.126811594202899,0.7
"687",0.00216450216450216,0.274891774891775,0.136363636363636,0.7
"688",0.00141242937853107,0.274011299435028,0.139830508474576,0.8
"689",0.0166666666666667,0.166666666666667,0.15,0.4
"690",0.00675675675675676,0.175675675675676,0.128378378378378,0.5
"691",0.0036231884057971,0.181159420289855,0.119565217391304,0.6
"692",0.00225225225225225,0.184684684684685,0.114864864864865,0.7
"693",0.00153374233128834,0.187116564417178,0.111963190184049,0.8
"694",0.00111111111111111,0.188888888888889,0.11,0.9
"695",0.00121654501216545,0.17639902676399,0.12043795620438,0.7
"696",0.00111856823266219,0.182326621923937,0.124161073825503,0.7
"697",0.00256410256410256,0.166666666666667,0.130769230769231,0.6
"698",0.00133689839572193,0.163101604278075,0.132352941176471,0.7
"699",0.00216450216450216,0.17965367965368,0.136363636363636,0.6
"700",0.00106382978723404,0.180851063829787,0.13936170212766,0.7
"701",0.00847457627118644,0.144067796610169,0.161016949152542,0.5
"702",0.00294117647058824,0.147058823529412,0.15,0.6
"703",0.00147492625368732,0.148967551622419,0.146017699115044,0.7
"704",0.00117370892018779,0.143192488262911,0.151408450704225,0.7
"705",0.00510204081632653,0.13265306122449,0.168367346938776,0.6
"706",0.00163398692810458,0.133986928104575,0.161764705882353,0.7
"707",0.00340136054421769,0.125850340136054,0.173469387755102,0.7
"708",0.00103734439834025,0.12655601659751,0.169087136929461,0.8
"709",0.00242718446601942,0.121359223300971,0.177184466019417,0.8
"710",0.00181818181818182,0.118181818181818,0.18,0.9
"711",0.00141242937853107,0.115819209039548,0.182203389830508,1
"712",0.00152905198776758,0.13914373088685,0.169724770642202,0.7
"713",0.00261780104712042,0.154450261780105,0.164921465968586,0.6
"714",0.00103734439834025,0.151452282157676,0.16701244813278,0.7
"715",0.00126582278481013,0.158227848101266,0.165822784810127,0.7
"716",0.00526315789473684,0.184210526315789,0.163157894736842,0.5
"717",0.0018796992481203,0.184210526315789,0.156015037593985,0.6
"718",0.00199203187250996,0.177290836653386,0.165338645418327,0.6
"719",0.00104384133611691,0.174321503131524,0.165970772442589,0.7
"720",0.00257731958762887,0.190721649484536,0.167525773195876,0.6
"721",0.00152905198776758,0.194189602446483,0.169724770642202,0.7
"722",0.00101214574898785,0.196356275303644,0.171052631578947,0.8
"723",0.0128205128205128,0.243589743589744,0.192307692307692,0.4
"724",0.00510204081632653,0.255102040816327,0.178571428571429,0.5
"725",0.00273224043715847,0.259562841530055,0.172131147540984,0.6
"726",0.00170068027210884,0.261904761904762,0.168367346938776,0.7
"727",0.00116009280742459,0.263341067285383,0.165893271461717,0.8
"728",0.00170068027210884,0.248299319727891,0.178571428571429,0.6
"729",0.00187265917602996,0.256554307116105,0.185393258426966,0.6
"730",0.00454545454545455,0.227272727272727,0.186363636363636,0.5
"731",0.00159235668789809,0.232484076433121,0.18312101910828,0.6
"732",0.00232558139534884,0.22093023255814,0.183720930232558,0.6
"733",0.00141242937853107,0.217514124293785,0.182203389830508,0.7
"734",0.00167224080267559,0.229096989966555,0.192307692307692,0.6
"735",0.00602409638554217,0.246987951807229,0.210843373493976,0.5
"736",0.00206611570247934,0.252066115702479,0.204545454545455,0.6
"737",0.0010351966873706,0.253623188405797,0.201863354037267,0.7
"738",0.00196850393700787,0.240157480314961,0.206692913385827,0.6
"739",0.0034965034965035,0.248251748251748,0.22027972027972,0.6
"740",0.00111111111111111,0.251111111111111,0.216666666666667,0.7
"741",0.00108225108225108,0.244588744588745,0.217532467532468,0.7
"742",0.00228310502283105,0.248858447488584,0.226027397260274,0.7
"743",0.00160771704180064,0.2491961414791,0.229903536977492,0.8
"744",0.00119331742243437,0.249403341288783,0.232696897374702,0.9
"745",0.0357142857142857,0.0714285714285714,0.321428571428571,0.3
"746",0.0142857142857143,0.0714285714285714,0.271428571428571,0.4
"747",0.00757575757575758,0.0757575757575758,0.25,0.5
"748",0.00467289719626168,0.0794392523364486,0.238317757009346,0.6
"749",0.00316455696202532,0.0822784810126582,0.231012658227848,0.7
"750",0.00228310502283105,0.0844748858447489,0.226027397260274,0.8
"751",0.00172413793103448,0.0862068965517241,0.222413793103448,0.9
"752",0.00134770889487871,0.0876010781671159,0.219676549865229,1
"753",0.0014792899408284,0.0739644970414201,0.24112426035503,0.7
"754",0.00139275766016713,0.0821727019498607,0.243732590529248,0.7
"755",0.00257731958762887,0.0670103092783505,0.255154639175258,0.6
"756",0.0010351966873706,0.067287784679089,0.251552795031056,0.7
"757",0.00128205128205128,0.0641025641025641,0.257692307692308,0.7
"758",0.00232558139534884,0.0813953488372093,0.258139534883721,0.6
"759",0.00112107623318386,0.0829596412556054,0.261210762331839,0.7
"760",0.00555555555555556,0.0555555555555556,0.283333333333333,0.5
"761",0.00213675213675214,0.0555555555555556,0.275641025641026,0.6
"762",0.00112107623318386,0.0560538116591928,0.272421524663677,0.7
"763",0.00292397660818713,0.0497076023391813,0.289473684210526,0.6
"764",0.00179856115107914,0.0467625899280576,0.293165467625899,0.7
"765",0.00121654501216545,0.0450121654501217,0.295620437956204,0.8
"766",0.0017921146953405,0.0627240143369176,0.28494623655914,0.6
"767",0.0045045045045045,0.0855855855855856,0.283783783783784,0.5
"768",0.00172413793103448,0.0862068965517241,0.277586206896552,0.6
"769",0.00159235668789809,0.0796178343949045,0.285031847133758,0.6
"770",0.00220264317180617,0.0903083700440529,0.288546255506608,0.6
"771",0.00130548302872063,0.0926892950391645,0.2911227154047,0.7
"772",0.0192307692307692,0.0384615384615385,0.365384615384615,0.4
"773",0.00666666666666667,0.0333333333333333,0.34,0.5
"774",0.00333333333333333,0.0333333333333333,0.33,0.6
"775",0.00199203187250996,0.0338645418326693,0.324701195219123,0.7
"776",0.00132275132275132,0.0343915343915344,0.321428571428571,0.8
"777",0.00115207373271889,0.0299539170506912,0.33294930875576,0.7
"778",0.00104384133611691,0.0365344467640919,0.332985386221294,0.7
"779",0.00268817204301075,0.0268817204301075,0.346774193548387,0.6
"780",0.00101214574898785,0.0263157894736842,0.343117408906883,0.7
"781",0.00144092219020173,0.0244956772334294,0.35014409221902,0.7
"782",0.00216450216450216,0.0411255411255411,0.344155844155844,0.6
"783",0.00107066381156317,0.0438972162740899,0.345824411134904,0.7
"784",0.0119047619047619,0.0238095238095238,0.392857142857143,0.5
"785",0.00381679389312977,0.0190839694656489,0.377862595419847,0.6
"786",0.00185185185185185,0.0185185185185185,0.372222222222222,0.7
"787",0.00108932461873638,0.0185185185185185,0.369281045751634,0.8
"788",0.00157232704402516,0.0157232704402516,0.382075471698113,0.7
"789",0.0012531328320802,0.0238095238095238,0.379699248120301,0.7
"790",0.00806451612903226,0.0161290322580645,0.411290322580645,0.6
"791",0.00246305418719212,0.0123152709359606,0.401477832512315,0.7
"792",0.00117370892018779,0.0117370892018779,0.397887323943662,0.8
"793",0.00102880658436214,0.0102880658436214,0.404320987654321,0.8
"794",0.00581395348837209,0.0116279069767442,0.424418604651163,0.7
"795",0.00171821305841924,0.00859106529209622,0.417525773195876,0.8
"796",0.0043859649122807,0.0087719298245614,0.434210526315789,0.8
"797",0.00126582278481013,0.00632911392405063,0.429113924050633,0.9
"798",0.00342465753424658,0.00684931506849315,0.441780821917808,0.9
"799",0.00274725274725275,0.00549450549450549,0.447802197802198,1
"800",0.00122850122850123,0.0135135135135135,0.431203931203931,0.9
"801",0.00165016501650165,0.0181518151815182,0.420792079207921,0.8
"802",0.00232558139534884,0.0255813953488372,0.406976744186047,0.7
"803",0.00109170305676856,0.0283842794759825,0.405021834061135,0.8
"804",0.0034965034965035,0.0384615384615385,0.388111888111888,0.6
"805",0.00119331742243437,0.0346062052505967,0.385441527446301,0.7
"806",0.00142857142857143,0.0371428571428571,0.392857142857143,0.7
"807",0.00165562913907285,0.043046357615894,0.385761589403974,0.7
"808",0.00574712643678161,0.0632183908045977,0.362068965517241,0.5
"809",0.00199203187250996,0.0577689243027888,0.356573705179283,0.6
"810",0.00101010101010101,0.0555555555555556,0.354545454545455,0.7
"811",0.00229357798165138,0.0596330275229358,0.369266055045872,0.6
"812",0.00122850122850123,0.0577395577395577,0.372235872235872,0.7
"813",0.00274725274725275,0.0714285714285714,0.35989010989011,0.6
"814",0.00160771704180064,0.0755627009646302,0.358520900321543,0.7
"815",0.00105485232067511,0.0780590717299578,0.357594936708861,0.8
"816",0.0106382978723404,0.117021276595745,0.329787234042553,0.4
"817",0.00381679389312977,0.110687022900763,0.316793893129771,0.5
"818",0.00196078431372549,0.107843137254902,0.311764705882353,0.6
"819",0.00119331742243437,0.106205250596659,0.309069212410501,0.7
"820",0.00132275132275132,0.108465608465608,0.321428571428571,0.6
